,ID_Immobile_cantiere,rif_cantiere,nome_cantiere,cantiere,stato_cantiere,agenzia,referente_cantiere,Indirizzo,coordinate,n_immobili,ID_Immobile,Rif,Stato_Immobile,Stato_trattativa,Richiesta,Macro_Tipologia,in_pubblicita,Tipologia,Sub_Tipologia,MQ_Commerciali_da,N_Bagni,N_Camere_da_Letto,Giardino,Ultimo_Agg_Prezzo,avanzamento_lavori,Inizio_Lavori,Consegna,classe_energetica,Latitudine,Longitudine
405,48623,596-23,VIA COMACCHIO FABBRICATO A,596-23 VIA COMACCHIO FABBRICATO A,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via Fabrizio De Andrè Snc","44.8179, 11.6449",9,48695.0,596-23e,Pubblicato,,340000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,110.0,2.0,2.0,Assente,,,,,A4,44.8179,11.6449
406,48623,596-23,VIA COMACCHIO FABBRICATO A,596-23 VIA COMACCHIO FABBRICATO A,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via Fabrizio De Andrè Snc","44.8179, 11.6449",9,48697.0,596-23f,In Trattativa,Accettazione,370000.0,Appartamento,Non in Pubblicità,Appartamento,,121.0,2.0,3.0,Assente,,,,,A4,44.8179,11.6449
407,48623,596-23,VIA COMACCHIO FABBRICATO A,596-23 VIA COMACCHIO FABBRICATO A,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via Fabrizio De Andrè Snc","44.8179, 11.6449",9,48699.0,596-23g,Pubblicato,,560000.0,Appartamento,In Pubblicità,Attico,5 Locali,189.0,3.0,4.0,Assente,,,,,A4,44.8179,11.6449
408,55999,1545-24,,1545-24 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Bologna 43","44.86226, 11.57005",5,56007.0,1545-24c,Venduto/Affittato da ISP,Stipula/Contratto,500.0,Appartamento,Non in Pubblicità,Appartamento,,0.0,0.0,0.0,Assente,2024-09-30,Immobile Ultimato,,,,44.86226,11.57005
409,58783,250-25,,250-25 ,Cantiere/Gruppo Attivo,Cervia,Lama Francesko,"Cesenatico, Via Zara 59b","44.19108, 12.40996",3,58553.0,159-25,Pubblicato,,315000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,73.0,2.0,2.0,Assente,,,,,G,44.19108,12.40996
410,53821,596-24,RESIDENZE DEL SOLE,596-24 RESIDENZE DEL SOLE,Cantiere/Gruppo Terminato,Poggio Renatico,Canuso Donata,"Poggio Renatico, Via Eroi di Cefalonia Snc","44.76813, 11.4839",5,53831.0,596-24d,Archiviato,,240000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,97.0,1.0,2.0,Privato,,In Costruzione,,,A4,44.76813,11.4839
411,57795,2332-24,,2332-24 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Magli Stefano,"San Giorgio Di Piano, Via Cesari Snc","44.64376, 11.38368",2,57799.0,2332-24b,Pubblicato,,415000.0,Villa o Villetta,In Pubblicità,Porzione di Bifamiliare,,122.0,2.0,3.0,Privato,,Movimentazione Terreno,,2026-06-30,A4,44.64376,11.38368
412,58693,207-25,,207-25 ,Cantiere/Gruppo Attivo,Cervia,Lama Francesko,"Cervia, Via Machiavelli 54/b","44.26471, 12.34032",4,58351.0,72-25,Pubblicato,,445000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,90.0,0.0,2.0,Privato,,,,,,44.26471,12.34032
413,57101,2020-24,,2020-24 ,Cantiere/Gruppo Attivo,Castel Maggiore,Tassinari Stefano,"Argelato, Via Matteotti ","44.5928, 11.36759",4,57155.0,2020-24c,In Trattativa,Compromesso,290000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,95.0,1.0,2.0,Condominiale,,,,,,44.5928,11.36759
414,49015,774-23,"Residenza ""I Girasoli""","774-23 Residenza ""I Girasoli""",Cantiere/Gruppo Attivo,Castenaso,Torre Antonio,"Castenaso, Via Bulgarelli 1-3","44.5139, 11.4582",7,49027.0,774-23f,In Trattativa,Proposta,505000.0,Appartamento,In Pubblicità,Appartamento,5 Locali,172.85,2.0,3.0,Assente,,In Costruzione,,2024-12-30,A4,44.5139,11.4582
415,51293,1748-23,Parco Creti,1748-23 Parco Creti,Cantiere/Gruppo Attivo,Castenaso,Torre Antonio,"Budrio, Via Terracini snc","44.53161, 11.53994",12,51797.0,1748-23j,Incarico (Non Pubblicato),,398000.0,Villa o Villetta,Non in Pubblicità,Porzione di Bifamiliare,,146.3,2.0,3.0,Privato,,In Costruzione,,,,44.53161,11.53994
416,51521,1858-23,,1858-23 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Magli Stefano,"San Giorgio Di Piano, via Laura Bassi snc","44.6501, 11.36788",11,51531.0,1858-23e,In Trattativa,Proposta,265000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,120.0,2.0,2.0,Assente,,In Progettazione,,,,44.6501,11.36788
417,56061,1567-24,Mediterranee,1567-24 Mediterranee,Cantiere/Gruppo Attivo,Cervia,Lama Francesko,"Cervia, Viale Matteotti 94","44.27946, 12.34777",8,56065.0,1567-24b,Incarico (Non Pubblicato),,0.0,Appartamento,Non in Pubblicità,Appartamento,,0.0,0.0,0.0,Assente,,,2024-07-01,2025-12-30,,44.27946,12.34777
418,57901,2370-24,,2370-24 ,Cantiere/Gruppo Attivo,Bologna Est - F,Zambelli Tommaso,"Pianoro Vecchio, Irma Bandiera snc","44.37099, 11.3407",6,57903.0,2370-24a,Pubblicato,,340000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,108.0,2.0,2.0,Assente,,In Costruzione,2024-09-01,2026-03-31,A3,44.37099,11.3407
419,51465,1831-23,,1831-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Zola Predosa, Via Ippolito Nievo snc","44.48967, 11.21831",17,51467.0,1831-23a,Pubblicato,,520000.0,Appartamento,In Pubblicità,Attico,5 Locali,150.88,2.0,3.0,Assente,2024-07-10,,,,,44.48967,11.21831
420,51919,2013-23,,2013-23 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via Terranuova 22","44.8351, 11.6246",3,51815.0,1961-23,Pubblicato,,210000.0,Appartamento,In Pubblicità,Appartamento,Bilocale,64.0,1.0,1.0,Assente,2024-07-10,,,,,44.8351,11.6246
421,56253,1636-24,La Maison,1636-24 La Maison,Cantiere/Gruppo Attivo,San Pietro in Casale,Pasqualini Andrea,"San Pietro in Casale, via Vittime Delle Mafie snc","44.6955, 11.39402",3,56255.0,1636-24a,Pubblicato,,372000.0,Villa o Villetta,In Pubblicità,Villa Trifamiliare,,146.0,2.0,3.0,Privato,,In Progettazione,,,A4,44.6955,11.39402
422,49971,1186-23,RESIDENZE MARE,1186-23 RESIDENZE MARE,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Cervia, Caduti per la Libertà 8","44.25814, 12.35106",12,49991.0,1186-23e,Incarico (Non Pubblicato),,380000.0,Appartamento,Non in Pubblicità,Appartamento,Bilocale,75.0,1.0,1.0,Assente,2024-07-10,In Costruzione,,,,44.25814,12.35106
423,49971,1186-23,RESIDENZE MARE,1186-23 RESIDENZE MARE,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Cervia, Caduti per la Libertà 8","44.25814, 12.35106",12,49997.0,1186-23h,Incarico (Non Pubblicato),,480000.0,Appartamento,Non in Pubblicità,Appartamento,,86.49,2.0,2.0,Assente,,In Costruzione,,,,44.25814,12.35106
424,45353,1111-21,,1111-21 ,Cantiere/Gruppo Attivo,Castenaso,Torre Antonio,"Castenaso, Via Bixio snc","44.5071, 11.4811",11,52817.0,1111-21c,Archiviato,,274000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,100.0,2.0,2.0,Assente,,,,,A4,44.5071,11.4811
425,54571,933-24,F.lli Fraiese,933-24 F.lli Fraiese,Cantiere/Gruppo Attivo,Altedo,Tanchella Luca,"Malalbergo, via San Giovanni Battista snc","44.71867, 11.53221",9,54589.0,933-24i,Incarico (Non Pubblicato),,290000.0,Appartamento,Non in Pubblicità,Appartamento,5 Locali,0.0,2.0,3.0,Assente,,,,,A4,44.71867,11.53221
426,55725,1425-24,Harmonia  - L’Arte di Abitare,1425-24 Harmonia  - L’Arte di Abitare,Cantiere/Gruppo Terminato,Castel Maggiore,Tassinari Stefano,"Castel Maggiore, Via Giuseppe Impastato 36","44.56944, 11.35351",5,55741.0,1425-24b,Archiviato,Proposta,357000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,102.0,2.0,2.0,Privato,,,2024-03-30,2025-12-31,A4,44.56944,11.35351
427,56837,1900-24,,1900-24 ,Cantiere/Gruppo Attivo,Castel Maggiore,Tassinari Stefano,"Bomporto, Via Adige snc","44.73251, 11.03528",7,56869.0,1900-24e,Incarico (Non Pubblicato),,326000.0,Villa o Villetta,Non in Pubblicità,Villetta (Schiera - Trifamiliare - Quadrifamiliare),,165.09,2.0,3.0,Privato,,,,,A3,44.73251,11.03528
428,51915,2011-23,,2011-23 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via del Gambero 12","44.8359, 11.6234",5,55575.0,2011-23e,Incarico (Non Pubblicato),,265000.0,Appartamento,Non in Pubblicità,Appartamento,,65.0,1.0,1.0,Assente,,,,,,44.8359,11.6234
429,55325,1249-24,,1249-24 ,Cantiere/Gruppo Attivo,Altedo,Tanchella Luca,"Malalbergo, via Bassa Inferiore snc","44.66084, 11.48331",4,55385.0,1249-24a,Pubblicato,,435000.0,Villa o Villetta,In Pubblicità,Villetta (Schiera - Trifamiliare - Quadrifamiliare),,175.0,3.0,3.0,Privato,2024-07-10,,,,A4,44.66084,11.48331
430,58843,280-25,,280-25 ,Cantiere/Gruppo Attivo,Bologna Nord,Franco Francesco,"Bologna, Via della Beverara 9","44.51094, 11.33025",15,58975.0,280-25m,Incarico (Non Pubblicato),,12000.0,Garage/Posto Auto,Non in Pubblicità,Posto Auto Coperto,,12.0,0.0,0.0,Assente,2025-02-20,Immobile Ultimato,,,,44.51094,11.33025
431,45399,292-23,,292-23 ,Cantiere/Gruppo Attivo,Granarolo,Musi Claudio,"Granarolo dell'Emilia, Via Neri snc","44.55081, 11.44349",21,52279.0,292-23x,In Trattativa,Compromesso,650000.0,Appartamento,Non in Pubblicità,Appartamento,,0.0,0.0,0.0,Assente,,,,,,44.55081,11.44349
432,45453,610-22,,610-22 ,Cantiere/Gruppo Attivo,Castenaso,Torre Antonio,"Budrio, Via Sandro Pertini snc","44.5324, 11.5372",7,51741.0,610-22e,Incarico (Non Pubblicato),,448000.0,Villa o Villetta,Non in Pubblicità,Porzione di Bifamiliare,,160.0,2.0,3.0,Privato,,,,,A4,44.5324,11.5372
433,54775,1023-24,,1023-24 ,Cantiere/Gruppo Attivo,Granarolo,Musi Claudio,"Granarolo dell'Emilia, Via dello Sport snc","44.55661, 11.4358",11,54791.0,1023-24h,Incarico (Non Pubblicato),,370000.0,Appartamento,Non in Pubblicità,Attico,Trilocale,104.15,2.0,2.0,Assente,,In Progettazione,2024-09-01,2026-07-01,A4,44.55661,11.4358
434,54775,1023-24,,1023-24 ,Cantiere/Gruppo Attivo,Granarolo,Musi Claudio,"Granarolo dell'Emilia, Via dello Sport snc","44.55661, 11.4358",11,54797.0,1023-24j,Incarico (Non Pubblicato),,210000.0,Appartamento,Non in Pubblicità,Appartamento,Bilocale,51.7,1.0,1.0,Assente,,In Progettazione,2024-09-01,2026-07-01,A4,44.55661,11.4358
435,58783,250-25,,250-25 ,Cantiere/Gruppo Attivo,Cervia,Lama Francesko,"Cesenatico, Via Zara 59b","44.19108, 12.40996",3,58653.0,188-25,Pubblicato,,440000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,140.0,3.0,2.0,Assente,,,,,G,44.19108,12.40996
436,58843,280-25,,280-25 ,Cantiere/Gruppo Attivo,Bologna Nord,Franco Francesco,"Bologna, Via della Beverara 9","44.51094, 11.33025",15,58959.0,280-25g,Incarico (Non Pubblicato),,13000.0,Garage/Posto Auto,Non in Pubblicità,Posto Auto Coperto,,12.0,0.0,0.0,Assente,2025-02-20,Immobile Ultimato,,,,44.51094,11.33025
437,45365,131-22,,131-22 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Pianoro, Via del Cappello 4","44.4416, 11.3577",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.4416,11.3577
438,45367,135-22,,135-22 ,Cantiere/Gruppo Terminato,Divisioni Specialistiche,Curzola Simone,"Pianoro, Via Lelli 3","44.4331, 11.3634",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.4331,11.3634
439,45377,181-23,,181-23 ,Cantiere/Gruppo Attivo,Poggio Renatico,Canuso Donata,"Poggio Renatico, Via Eroi di Cefalonia Snc","44.7681, 11.4839",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.7681,11.4839
440,45383,210-22,,210-22 ,Cantiere/Gruppo Terminato,Imola,Caldari Luca,"Imola, Piazzale Leonardo da Vinci 1","44.3482, 11.7126",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.3482,11.7126
441,45395,28-20,,28-20 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, via Del Turco 8/10/12","44.8348, 11.6165",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.8348,11.6165
442,45403,304-23,,304-23 ,Cantiere/Gruppo Terminato,Cento,Vancini Alessandro,"Cento, Via Donati 5","44.7246, 11.2917",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.7246,11.2917
443,45411,330-19,,330-19 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Biondi Gianni,"San Giorgio di Piano, via marconi snc","44.646, 11.3776",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.646,11.3776
444,45417,348-21,,348-21 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Terracini snc","44.5139, 11.3186",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.5139,11.3186
445,45421,363-23,,363-23 ,Cantiere/Gruppo Terminato,Divisioni Specialistiche,Curzola Simone,"Bologna, via Marsala 47","44.4964, 11.3483",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.4964,11.3483
446,45429,438-22,,438-22 ,Cantiere/Gruppo Terminato,Cento,Caselli Alessio,"Pieve di Cento, Via Verdi 22","44.7174, 11.3034",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.7174,11.3034
447,45447,585-22,,585-22 ,Cantiere/Gruppo Terminato,Castenaso,Barbi Nikolas,"Molinella, Via Fiume Vecchio 342","44.6282, 11.6802",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.6282,11.6802
448,45455,61-22,,61-22 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"San Lazzaro di Savena, Via Emilia 155","44.471, 11.4085",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.471,11.4085
449,45515,861-22,,861-22 ,Cantiere/Gruppo Terminato,Castenaso,Torre Antonio,"Budrio, Via Rabuina snc","44.5355, 11.5182",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.5355,11.5182
450,45535,966-22,,966-22 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Casalecchio di Reno, Garibaldi 1","44.4789, 11.2775",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.4789,11.2775
451,49319,900-23,,900-23 ,Cantiere/Gruppo Terminato,Altedo,Orsini Alessandro,"Malalbergo, via Del Borgo snc","44.69294, 11.50195",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.69294,11.50195
452,51581,1869-23,,1869-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Diolaiti Stefania,"Bologna, D'Azeglio 15","44.49382, 11.34263",0,,,,,,,Non in Pubblicità,,,,,,,,,,,,44.49382,11.34263
453,57735,2313-24,viale XI Settembre,2313-24 viale XI Settembre,Cantiere/Gruppo Attivo,Altedo,Tanchella Luca,"Malalbergo, viale XI Settembre snc","44.71867, 11.53221",5,57747.0,2313-24e,Pubblicato,,408000.0,Appartamento,In Pubblicità,Attico,5 Locali,170.0,3.0,3.0,Assente,,In Progettazione,2025-03-15,2026-12-31,A4,44.71867,11.53221
454,51521,1858-23,,1858-23 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Magli Stefano,"San Giorgio Di Piano, via Laura Bassi snc","44.6501, 11.36788",11,51537.0,1858-23g,Pubblicato,,275000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,126.0,1.0,2.0,Assente,,In Progettazione,,,,44.6501,11.36788
455,51915,2011-23,,2011-23 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via del Gambero 12","44.8359, 11.6234",5,50919.0,1592-23,Pubblicato,,450000.0,Appartamento,In Pubblicità,Appartamento,5 Locali,160.0,1.0,2.0,Assente,2024-07-10,,,,A1,44.8359,11.6234
456,57807,2334-24,,2334-24 ,Cantiere/Gruppo Attivo,Bologna Est - F,Manferdini Federico,"Bologna, Delle Lame 15","44.49701, 11.33688",3,57811.0,2334-24b,Incarico (Non Pubblicato),,299000.0,Appartamento,Non in Pubblicità,Appartamento,Monolocale,66.0,1.0,0.0,Assente,,,,,,44.49701,11.33688
457,58229,20-25,,20-25 ,Cantiere/Gruppo Attivo,Castel Maggiore,Tassinari Stefano,"Castel Maggiore, Via Galliera 14","44.5603, 11.3559",5,58231.0,20-25a,Pubblicato,,1730000.0,Villa o Villetta,In Pubblicità,Intero Edificio (Stabile o Palazzo),,780.0,6.0,7.0,Privato,,,,,E,44.5603,11.3559
458,58229,20-25,,20-25 ,Cantiere/Gruppo Attivo,Castel Maggiore,Tassinari Stefano,"Castel Maggiore, Via Galliera 14","44.5603, 11.3559",5,58309.0,20-25b,Incarico (Non Pubblicato),,0.0,Appartamento,Non in Pubblicità,Appartamento,,,0.0,0.0,Assente,,,,,,44.5603,11.3559
459,45435,463-21,,463-21 ,Cantiere/Gruppo Attivo,San Giorgio di Piano,Magli Stefano,"San Giorgio di Piano, via Nilde Iotti snc","44.6502, 11.3665",2,54525.0,463-21b,In Trattativa,Compromesso,480000.0,Villa o Villetta,Non in Pubblicità,Villa Indipendente,,150.0,0.0,0.0,Assente,,,,,*A+,44.6502,11.3665
460,58587,174-25,VIA CAPUA,174-25 VIA CAPUA,Cantiere/Gruppo Attivo,Cervia,Lama Francesko,"Cervia, Via Capua 3","44.26098, 12.34955",6,58589.0,174-25a,Pubblicato,,590000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,120.0,2.0,2.0,Privato,,,,,,44.26098,12.34955
461,58921,310-25,G&B Home s.r.l.,310-25 G&B Home s.r.l.,Cantiere/Gruppo Attivo,San Pietro in Casale,Arrichiello Paolo,"San Pietro in Casale, via Rubizzano snc","44.69784, 11.40593",5,58931.0,310-25e,Incarico (Non Pubblicato),,465000.0,Villa o Villetta,Non in Pubblicità,Villa Indipendente,,130.0,2.0,3.0,Privato,,,,,A1,44.69784,11.40593
462,45485,758-20,,758-20 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Bologna, Via Cimabue 12","44.5028, 11.2987",13,50291.0,758-20b,Incarico (Non Pubblicato),,0.0,Appartamento,Non in Pubblicità,Appartamento,,,0.0,0.0,Assente,,,,,,44.5028,11.2987
463,49015,774-23,"Residenza ""I Girasoli""","774-23 Residenza ""I Girasoli""",Cantiere/Gruppo Attivo,Castenaso,Torre Antonio,"Castenaso, Via Bulgarelli 1-3","44.5139, 11.4582",7,49023.0,774-23d,Venduto/Affittato da ISP,Stipula/Contratto,498000.0,Appartamento,Non in Pubblicità,Appartamento,5 Locali,158.5,2.0,3.0,Assente,,In Costruzione,,2024-12-30,A4,44.5139,11.4582
464,55725,1425-24,Harmonia  - L’Arte di Abitare,1425-24 Harmonia  - L’Arte di Abitare,Cantiere/Gruppo Terminato,Castel Maggiore,Tassinari Stefano,"Castel Maggiore, Via Giuseppe Impastato 36","44.56944, 11.35351",5,55747.0,1425-24c,Archiviato,Proposta,415000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,120.0,2.0,3.0,Assente,,,2024-03-30,2025-12-31,A4,44.56944,11.35351
465,58843,280-25,,280-25 ,Cantiere/Gruppo Attivo,Bologna Nord,Franco Francesco,"Bologna, Via della Beverara 9","44.51094, 11.33025",15,58941.0,280-25a,Incarico (Non Pubblicato),,12000.0,Garage/Posto Auto,Non in Pubblicità,Posto Auto Scoperto,,12.0,0.0,0.0,Assente,2025-02-20,Immobile Ultimato,,,,44.51094,11.33025
466,59127,385-25,Penta Domus s.r.l. (palazzina),385-25 Penta Domus s.r.l. (palazzina),Cantiere/Gruppo Attivo,Altedo,Torcasso Angela,"Malalbergo, via Rino Pezzoli snc","44.6879, 11.4983",5,59183.0,385-25d,Incarico (Non Pubblicato),,240000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,98.0,2.0,2.0,Privato,,In Costruzione,2025-04-30,2026-12-31,A4,44.6879,11.4983
467,59149,396-25,Mira Immobiliare s.r.l.,396-25 Mira Immobiliare s.r.l.,Cantiere/Gruppo Attivo,San Pietro in Casale,Arrichiello Paolo,"San Pietro in Casale, via Fanin snc","44.69184, 11.39452",3,59151.0,396-25a,Incarico (Non Pubblicato),,365000.0,Villa o Villetta,Non in Pubblicità,Villa Trifamiliare,,160.0,2.0,3.0,Privato,,,2025-02-15,2026-06-30,A4,44.69184,11.39452
468,49507,981-23,,981-23 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via Conca Snc","44.8566, 11.6532",2,49509.0,981-23a,Pubblicato,,470000.0,Villa o Villetta,In Pubblicità,Villa Bifamiliare,,160.0,2.0,3.0,Privato,,,,,,44.8566,11.6532
469,49971,1186-23,RESIDENZE MARE,1186-23 RESIDENZE MARE,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Cervia, Caduti per la Libertà 8","44.25814, 12.35106",12,54403.0,1186-23j,Incarico (Non Pubblicato),,595000.0,Appartamento,Non in Pubblicità,Appartamento,Quadrilocale,116.1,2.0,3.0,Assente,,In Costruzione,,,,44.25814,12.35106
470,54011,673-24,,673-24 ,Cantiere/Gruppo Attivo,Cento,Caselli Alessio,"Cento, Via Salieri Snc","44.7317, 11.28056",5,54023.0,673-24e,Pubblicato,,260000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,108.0,2.0,2.0,Assente,,,,,A4,44.7317,11.28056
471,54801,1025-24,,1025-24 ,Cantiere/Gruppo Attivo,Granarolo,Musi Claudio,"Granarolo dell'Emilia, Via dello Sport snc","44.55661, 11.4358",11,54931.0,1025-24j,Incarico (Non Pubblicato),,210000.0,Appartamento,Non in Pubblicità,Appartamento,Bilocale,51.7,1.0,1.0,Assente,,In Progettazione,2024-09-01,2026-07-01,A4,44.55661,11.4358
472,56207,1615-24,Cantiere DIMORE VERDI,1615-24 Cantiere DIMORE VERDI,Cantiere/Gruppo Attivo,Castenaso,Torre Antonio,"Budrio, Via Benedetto Orsoni snc","44.5331, 11.5358",3,56287.0,1615-24b,Pubblicato,,367000.0,Appartamento,In Pubblicità,Appartamento,5 Locali,125.0,2.0,3.0,,,,2024-10-01,2026-04-01,A4,44.5331,11.5358
473,59127,385-25,Penta Domus s.r.l. (palazzina),385-25 Penta Domus s.r.l. (palazzina),Cantiere/Gruppo Attivo,Altedo,Torcasso Angela,"Malalbergo, via Rino Pezzoli snc","44.6879, 11.4983",5,59179.0,385-25b,Incarico (Non Pubblicato),,260000.0,Appartamento,Non in Pubblicità,Appartamento,Trilocale,103.0,2.0,2.0,Privato,,In Costruzione,2025-04-30,2026-12-31,A4,44.6879,11.4983
474,54815,1032-24,,1032-24 ,Cantiere/Gruppo Attivo,Ferrara,Tassinari Nicholas,"Ferrara, Via Enrica Calabresi Snc","44.84997, 11.55398",2,54819.0,1032-24b,Incarico (Non Pubblicato),,339000.0,Villa o Villetta,Non in Pubblicità,Villetta (Schiera - Trifamiliare - Quadrifamiliare),,120.0,2.0,3.0,Privato,,In Progettazione,,,A4,44.84997,11.55398
475,49177,835-23,,835-23 ,Cantiere/Gruppo Attivo,Poggio Renatico,Canuso Donata,"Poggio Renatico, Via Lambertini 2","44.77066, 11.47975",4,49183.0,835-23c,Venduto/Affittato da ISP,Stipula/Contratto,170000.0,Appartamento,Non in Pubblicità,Appartamento,,105.0,2.0,2.0,Privato,,,,,A4,44.77066,11.47975
476,49589,1008-23,Edildue s.r.l.,1008-23 Edildue s.r.l.,Cantiere/Gruppo Attivo,Altedo,Tanchella Luca,"Malalbergo, via Rino Pezzoli snc","44.688, 11.4984",2,49605.0,1008-23b,In Trattativa,Compromesso,310000.0,Villa o Villetta,Non in Pubblicità,Villa Bifamiliare,,150.0,2.0,3.0,Privato,2024-07-10,,2023-09-01,,A4,44.688,11.4984
477,51465,1831-23,,1831-23 ,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Zola Predosa, Via Ippolito Nievo snc","44.48967, 11.21831",17,51591.0,1831-23i,Pubblicato,,456000.0,Appartamento,In Pubblicità,Appartamento,5 Locali,134.12,2.0,3.0,Privato,,,,,,44.48967,11.21831
478,59085,369-25,Penta Domus s.r.l.,369-25 Penta Domus s.r.l.,Cantiere/Gruppo Attivo,Altedo,Torcasso Angela,"Pegola, via Rino Pezzoli snc","44.68801, 11.49835",1,59123.0,369-25a,Incarico (Non Pubblicato),,295000.0,Villa o Villetta,Non in Pubblicità,Villa Bifamiliare,,132.0,2.0,3.0,Privato,,,,2025-05-30,A4,44.68801,11.49835
479,45351,1092-21,,,Cantiere/Gruppo Attivo,San Giorgio di Piano,Magli Stefano,"San Giorgio di Piano, Via Rita Levi Montalcini 1","44.6489, 11.3672",6,57195.0,1092-21a,Venduto/Affittato da ISP,Stipula/Contratto,148000.0,Terreno,Non in Pubblicità,Terreno Edificabile Residenziale,,111.0,0.0,0.0,Assente,,,,,,44.6489,11.3672
480,53363,400-24,,400-24 ,Cantiere/Gruppo Attivo,Poggio Renatico,Canuso Donata,"Poggio Renatico, Bassani Snc","44.76784, 11.49172",5,53371.0,400-24c,Pubblicato,,298000.0,Villa o Villetta,In Pubblicità,Villetta (Schiera - Trifamiliare - Quadrifamiliare),,150.0,2.0,3.0,Privato,,,,,A4,44.76784,11.49172
481,51917,2012-23,,2012-23 ,Cantiere/Gruppo Attivo,Ferrara,Cavallini Marco,"Ferrara, Via Mazzini 8","44.8346, 11.6211",1,51779.0,1950-23,Pubblicato,,225000.0,Appartamento,In Pubblicità,Appartamento,Trilocale,65.0,1.0,1.0,Assente,2024-07-10,,,,,44.8346,11.6211
482,57901,2370-24,,2370-24 ,Cantiere/Gruppo Attivo,Bologna Est - F,Zambelli Tommaso,"Pianoro Vecchio, Irma Bandiera snc","44.37099, 11.3407",6,57955.0,2370-24d,Pubblicato,,350000.0,Appartamento,In Pubblicità,Appartamento,Quadrilocale,108.0,2.0,3.0,Assente,,In Costruzione,2024-09-01,2026-03-31,A3,44.37099,11.3407
483,49529,989-23,Borgo dei Fiori,989-23 Borgo dei Fiori,Cantiere/Gruppo Attivo,Divisioni Specialistiche,Curzola Simone,"Casalecchio di Reno, Via Antonio Zannoni 27","44.4619, 11.2757",9,53421.0,989-23k,Pubblicato,,588000.0,Terracielo o Terratetto,In Pubblicità,Porzione di Casa,,173.0,3.0,3.0,Privato,,,,,A4,44.4619,11.2757
